NUMC_ID,NUMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
71,A-28.6,Ṣar‘ Badanī,صرع بدني,Unani,8A60.0Z,Epilepsy due to unspecified prenatal or perinatal brain insults,0.4967761359240911
72,A-28.7,Ṣar‘ Aṭrāfī,صرع اطرافي,Unani,8A60.0Y,Epilepsy due to other prenatal or perinatal brain insults,0.44253513635851055
72,A-28.7,Ṣar‘ Aṭrāfī,صرع اطرافي,Unani,8A60.0,Epilepsy due to prenatal or perinatal brain insults,0.44253513635851055
72,A-28.7,Ṣar‘ Aṭrāfī,صرع اطرافي,Unani,8A60.0Z,Epilepsy due to unspecified prenatal or perinatal brain insults,0.44253513635851055
73,A-28.8,Ṣar‘ Raḥimī,صرع رحمي,Unani,8A60.3,Epilepsy due to dementias,0.4751481001356892
73,A-28.8,Ṣar‘ Raḥimī,صرع رحمي,Unani,8A61.30,Juvenile myoclonic epilepsy,0.4751481001356892
73,A-28.8,Ṣar‘ Raḥimī,صرع رحمي,Unani,8A61.00,Pyridoxal dependent epilepsy,0.4751481001356892
74,A-28.9,Ṣar‘ Khababī,صرع خببي,Unani,8A61.30,Juvenile myoclonic epilepsy,0.4261068434532063
74,A-28.9,Ṣar‘ Khababī,صرع خببي,Unani,8A61.00,Pyridoxal dependent epilepsy,0.4261068434532063
74,A-28.9,Ṣar‘ Khababī,صرع خببي,Unani,8A60.3,Epilepsy due to dementias,0.4261068434532063
75,A-28.10,Ṣar‘ Khafīf,صرع خفيف,Unani,MC41,Tinnitus,0.24605326592961305
75,A-28.10,Ṣar‘ Khafīf,صرع خفيف,Unani,XS5W,Mild,0.22540207466967652
75,A-28.10,Ṣar‘ Khafīf,صرع خفيف,Unani,XS6Y,1 Mild problem,0.22540207466967652
76,A-28.11,Ṣar‘ Shadīd,صرع شديد,Unani,8A61.00,Pyridoxal dependent epilepsy,0.24945055776988084
76,A-28.11,Ṣar‘ Shadīd,صرع شديد,Unani,8A61.30,Juvenile myoclonic epilepsy,0.24945055776988084
76,A-28.11,Ṣar‘ Shadīd,صرع شديد,Unani,8A60.3,Epilepsy due to dementias,0.24945055776988084
77,A-28.12,Ṣar‘ Ḍarbī,صرع ضربي,Unani,8A61.30,Juvenile myoclonic epilepsy,0.5404978553897264
77,A-28.12,Ṣar‘ Ḍarbī,صرع ضربي,Unani,8A60.3,Epilepsy due to dementias,0.5404978553897264
77,A-28.12,Ṣar‘ Ḍarbī,صرع ضربي,Unani,8A61.00,Pyridoxal dependent epilepsy,0.5404978553897264
78,A-28.13,Ṣar‘ Qalbī,صرع قلبي,Unani,8A60.3,Epilepsy due to dementias,0.5120488472900716
78,A-28.13,Ṣar‘ Qalbī,صرع قلبي,Unani,8A61.30,Juvenile myoclonic epilepsy,0.5120488472900716
78,A-28.13,Ṣar‘ Qalbī,صرع قلبي,Unani,8A61.00,Pyridoxal dependent epilepsy,0.5120488472900716
79,A-28.14,Ṣar‘ Laylī,صرع لیلی,Unani,8A60.3,Epilepsy due to dementias,0.4651871293365979
79,A-28.14,Ṣar‘ Laylī,صرع لیلی,Unani,8A61.30,Juvenile myoclonic epilepsy,0.4651871293365979
79,A-28.14,Ṣar‘ Laylī,صرع لیلی,Unani,8A61.00,Pyridoxal dependent epilepsy,0.4651871293365979
80,A-28.15,Ṣar‘ Marāqī,صرع مراقي,Unani,8A61.30,Juvenile myoclonic epilepsy,0.2600492595336747
80,A-28.15,Ṣar‘ Marāqī,صرع مراقي,Unani,8A60.3,Epilepsy due to dementias,0.2600492595336747
80,A-28.15,Ṣar‘ Marāqī,صرع مراقي,Unani,8A61.00,Pyridoxal dependent epilepsy,0.2600492595336747
81,A-28.16,Ṣar‘ Nahārī,صرع نهاري,Unani,8A61.30,Juvenile myoclonic epilepsy,0.4582152964709417
81,A-28.16,Ṣar‘ Nahārī,صرع نهاري,Unani,8A60.3,Epilepsy due to dementias,0.4582152964709417
81,A-28.16,Ṣar‘ Nahārī,صرع نهاري,Unani,8A61.00,Pyridoxal dependent epilepsy,0.4582152964709417
82,A-28.17,Ṣar‘ Shirkī Mi‘dī,صرع شركي معدي,Unani,8A61.00,Pyridoxal dependent epilepsy,0.5027847282191578
82,A-28.17,Ṣar‘ Shirkī Mi‘dī,صرع شركي معدي,Unani,8A60.3,Epilepsy due to dementias,0.5027847282191578
82,A-28.17,Ṣar‘ Shirkī Mi‘dī,صرع شركي معدي,Unani,8A61.30,Juvenile myoclonic epilepsy,0.5027847282191578
83,A-28.18,Ṣar‘ Ḥissī,صرع حسي,Unani,8A60.0,Epilepsy due to prenatal or perinatal brain insults,0.6174410433325201
83,A-28.18,Ṣar‘ Ḥissī,صرع حسي,Unani,8A60.0Y,Epilepsy due to other prenatal or perinatal brain insults,0.6174410433325201
83,A-28.18,Ṣar‘ Ḥissī,صرع حسي,Unani,8A60.0Z,Epilepsy due to unspecified prenatal or perinatal brain insults,0.6174410433325201
84,A-29,Sakta,سكتہ,Unani,VV1Z,"Sensory functions and pain, unspecified",0.37303838812337087
84,A-29,Sakta,سكتہ,Unani,VV1Y,Other specified sensory functions and pain,0.37303838812337087
84,A-29,Sakta,سكتہ,Unani,VV04,Emotional functions,0.3588027828084602
85,A-29.1,Sakta Damwiyya,سكتہ دمويہ,Unani,XM26D5,"Red blood cells, packed",0.23733602068944396
85,A-29.1,Sakta Damwiyya,سكتہ دمويہ,Unani,XA21T7,Blood Vessels,0.22659308538653572
85,A-29.1,Sakta Damwiyya,سكتہ دمويہ,Unani,XH75J5,Palmar/plantar type fibromatosis,0.21961396361363295
86,A-29.2,Sakta Balghamiyya,سكتہ بلغميہ,Unani,MB50.0,Flaccid tetraplegia,0.2506279805573343
86,A-29.2,Sakta Balghamiyya,سكتہ بلغميہ,Unani,XA5YP3,Dorsum of nose,0.20157843202373665
86,A-29.2,Sakta Balghamiyya,سكتہ بلغميہ,Unani,LA70.1,Bifid nose,0.20157843202373665
87,A-29.3,Sakta Sawdāwiyya,سكتہ سوداويہ,Unani,LA05.7,Brain cystic malformations,0.20790801986490393
87,A-29.3,Sakta Sawdāwiyya,سكتہ سوداويہ,Unani,2A00.0,Gliomas of brain,0.20790801986490393
87,A-29.3,Sakta Sawdāwiyya,سكتہ سوداويہ,Unani,2A00.00,Glioblastoma of brain,0.20790801986490393
88,A-29.4,Sakta Iḥtiqāniyya,سكتہ احتقانيہ,Unani,XA21T7,Blood Vessels,0.24980333732033205
88,A-29.4,Sakta Iḥtiqāniyya,سكتہ احتقانيہ,Unani,KC41.0,Breast engorgement of newborn,0.22910785747245443
88,A-29.4,Sakta Iḥtiqāniyya,سكتہ احتقانيہ,Unani,SH70,Small yin type congestive hyperpsychotic pattern (TM1),0.21169130045346157
89,A-29.5,Sakta Jildiyya,سكتہ جلديہ,Unani,XH22N2,"Leiomyosarcoma, cutaneous",0.2921571935345261
89,A-29.5,Sakta Jildiyya,سكتہ جلديہ,Unani,2C35,Cutaneous sarcoma,0.2921571935345261
89,A-29.5,Sakta Jildiyya,سكتہ جلديہ,Unani,LC5Y,Other specified developmental anomalies of cutaneous vasculature,0.2921571935345261
90,A-29.6,Sakta Ri’wiyya,سكتہ رئويہ,Unani,KB28.Y,Other specified pulmonary haemorrhage originating in the perinatal period,0.3045452614812688
90,A-29.6,Sakta Ri’wiyya,سكتہ رئويہ,Unani,KB28,Pulmonary haemorrhage originating in the perinatal period,0.3045452614812688
90,A-29.6,Sakta Ri’wiyya,سكتہ رئويہ,Unani,KB28.Z,"Pulmonary haemorrhage originating in the perinatal period, unspecified",0.3045452614812688
91,A-29.7,Sakta Suddiyya,سكتہ سديہ,Unani,3B64.14,Thrombotic thrombocytopenic purpura,0.33790537121071035
91,A-29.7,Sakta Suddiyya,سكتہ سديہ,Unani,XA5999,Arteries,0.26212489833110414
91,A-29.7,Sakta Suddiyya,سكتہ سديہ,Unani,DA97.2,Vasculitis of mesenteric arteries,0.26212489833110414
92,A-29.8,Sakta Ḍarbiyya,سكتہ ضربيہ,Unani,NA07.4Z,Unspecified focal traumatic brain injury,0.31843926356079744
92,A-29.8,Sakta Ḍarbiyya,سكتہ ضربيہ,Unani,8A84.0,Acute headache associated with traumatic injury to the head,0.31199154940191753
92,A-29.8,Sakta Ḍarbiyya,سكتہ ضربيہ,Unani,NB32.2,Traumatic haemopneumothorax,0.2858288856521199
93,A-29.9,Sakta Mawlūdiyya,سكتہ مولوديہ,Unani,XT16,Neonatal,0.3376332598384644
93,A-29.9,Sakta Mawlūdiyya,سكتہ مولوديہ,Unani,XT30,Late Neonatal,0.3376332598384644
93,A-29.9,Sakta Mawlūdiyya,سكتہ مولوديہ,Unani,KB64,Transitory neonatal hypoparathyroidism,0.3376332598384644
94,A-30,Jumūd/ Shukhūṣ/ Ākhidha/Mudrika/ Qāṭūkhaṣ,جمود/ شخوص/ آخذة/ مدركة/ قاطوخص,Unani,LA05.7,Brain cystic malformations,0.26742162380229717
94,A-30,Jumūd/ Shukhūṣ/ Ākhidha/Mudrika/ Qāṭūkhaṣ,جمود/ شخوص/ آخذة/ مدركة/ قاطوخص,Unani,2A00.00,Glioblastoma of brain,0.26742162380229717
94,A-30,Jumūd/ Shukhūṣ/ Ākhidha/Mudrika/ Qāṭūkhaṣ,جمود/ شخوص/ آخذة/ مدركة/ قاطوخص,Unani,2A00.0,Gliomas of brain,0.26742162380229717
95,A-31,Istirkhā’,استرخاء,Unani,MB50.0,Flaccid tetraplegia,0.3488600483526576
95,A-31,Istirkhā’,استرخاء,Unani,SP21,Atony disorder (TM2),0.33314096461824033
95,A-31,Istirkhā’,استرخاء,Unani,LA11.62,Anomalies of pupillary function,0.2921121331831003
96,A-32,Fālij,فالج,Unani,DA93.0,Paralytic ileus,0.386044928398727
96,A-32,Fālij,فالج,Unani,MB53.0,Alternating hemiplegia,0.33394287132464345
96,A-32,Fālij,فالج,Unani,VW8Z,"Generic functioning domains, unspecified",0.33394287132464345
97,A-32.1,Fālij Wabā’ī,فالج و بائي,Unani,8C74.1Z,"Periodic paralysis, unspecified",0.31163270577381597
97,A-32.1,Fālij Wabā’ī,فالج و بائي,Unani,8C74.1Y,Other specified periodic paralysis,0.31163270577381597
97,A-32.1,Fālij Wabā’ī,فالج و بائي,Unani,9C83.61,Divergence paralysis,0.31163270577381597
98,A-33,Tashannuj,تشنج,Unani,MB47.3,Cramp or spasm,0.5798880884699726
98,A-33,Tashannuj,تشنج,Unani,9D01.2,Spasm of accommodation,0.48787639411308664
98,A-33,Tashannuj,تشنج,Unani,9C83.1Z,"Spasm of conjugate gaze, unspecified",0.48787639411308664
99,A-33.1,Tashannuj Māddī/ Tashannuj Raṭb/ Tashannuj Imtilā’ī,تشنج مادي/ تشنج رطب/ تشنج امتلائي,Unani,9C83.1,Spasm of conjugate gaze,0.36449970970857926
99,A-33.1,Tashannuj Māddī/ Tashannuj Raṭb/ Tashannuj Imtilā’ī,تشنج مادي/ تشنج رطب/ تشنج امتلائي,Unani,9D01.2,Spasm of accommodation,0.36449970970857926
99,A-33.1,Tashannuj Māddī/ Tashannuj Raṭb/ Tashannuj Imtilā’ī,تشنج مادي/ تشنج رطب/ تشنج امتلائي,Unani,9C83.1Z,"Spasm of conjugate gaze, unspecified",0.36449970970857926
100,A-33.2,Tashannuj Yubsī/ Tashannuj Istifrāghī,تشنج يبسي/ تشنج استفراغي,Unani,9C83.1Z,"Spasm of conjugate gaze, unspecified",0.34012481374311093
100,A-33.2,Tashannuj Yubsī/ Tashannuj Istifrāghī,تشنج يبسي/ تشنج استفراغي,Unani,9C83.1Y,Other specified spasm of conjugate gaze,0.34012481374311093
100,A-33.2,Tashannuj Yubsī/ Tashannuj Istifrāghī,تشنج يبسي/ تشنج استفراغي,Unani,9D01.2,Spasm of accommodation,0.34012481374311093
101,A-33.3,Tashannuj Īdhā’ī,تشنج ايذائي,Unani,XM53Q7,Cathartic irritant,0.4563064748079983
101,A-33.3,Tashannuj Īdhā’ī,تشنج ايذائي,Unani,GB06.01,Irritant balanoposthitis,0.4563064748079983
101,A-33.3,Tashannuj Īdhā’ī,تشنج ايذائي,Unani,9C83.1,Spasm of conjugate gaze,0.4148280539860076
102,A-33.4,Tashannuj al-Aṭfāl,تشنج الاطفال,Unani,9C83.1,Spasm of conjugate gaze,0.4618086999578205
102,A-33.4,Tashannuj al-Aṭfāl,تشنج الاطفال,Unani,9C83.1Y,Other specified spasm of conjugate gaze,0.4618086999578205
102,A-33.4,Tashannuj al-Aṭfāl,تشنج الاطفال,Unani,8B88.2,Hemifacial spasm,0.4618086999578205
103,A-33.5,Tashannuj al-Nufsā’,تشنج النفساء,Unani,XE9R3,"Rugby pole, net pole, goal post",0.4924203479627366
103,A-33.5,Tashannuj al-Nufsā’,تشنج النفساء,Unani,RA02,Post COVID-19 condition,0.4582575866576732
103,A-33.5,Tashannuj al-Nufsā’,تشنج النفساء,Unani,XH22K3,Classical Hodgkin lymphoma post-transplant lymphoproliferative disease,0.42367214189305175
104,A-33.6,Tashannuj Wajhī,تشنج وجهي,Unani,8B88.1,Facial myokymia,0.6730180875846116
104,A-33.6,Tashannuj Wajhī,تشنج وجهي,Unani,LA51,Facial clefts,0.6730180875846116
104,A-33.6,Tashannuj Wajhī,تشنج وجهي,Unani,LA52,Facial asymmetry,0.6730180875846116
105,A-34,Ḍu‘f al-Dimāgh,ضعف الدماغ,Unani,2A00.00,Glioblastoma of brain,0.6879280313772087
105,A-34,Ḍu‘f al-Dimāgh,ضعف الدماغ,Unani,LA05.7,Brain cystic malformations,0.6879280313772087
105,A-34,Ḍu‘f al-Dimāgh,ضعف الدماغ,Unani,2A00.0,Gliomas of brain,0.6879280313772087
106,A-35,Dhakāwa al-Ḥiss,ذكاو ۃ الحس,Unani,8A60.0Z,Epilepsy due to unspecified prenatal or perinatal brain insults,0.45934302574957053
106,A-35,Dhakāwa al-Ḥiss,ذكاو ۃ الحس,Unani,8A60.0Y,Epilepsy due to other prenatal or perinatal brain insults,0.45934302574957053
106,A-35,Dhakāwa al-Ḥiss,ذكاو ۃ الحس,Unani,8A60.0,Epilepsy due to prenatal or perinatal brain insults,0.45934302574957053
107,A-36,Ṣudā‘,صداع,Unani,XE5BM,Cause cannot be traced to device,0.28306885523247144
107,A-36,Ṣudā‘,صداع,Unani,XE5UX,Cause traced to training,0.28306885523247144
107,A-36,Ṣudā‘,صداع,Unani,XE1UR,Cause traced to device design,0.28306885523247144
108,A-36.1,Ṣudā‘ Ḥārr,صداع حار,Unani,SK0Y,Other specified headache disorders (TM2),0.32662601259457147
108,A-36.1,Ṣudā‘ Ḥārr,صداع حار,Unani,SK0Z,"Headache disorders (TM2), unspecified",0.32662601259457147
108,A-36.1,Ṣudā‘ Ḥārr,صداع حار,Unani,8A8Z,"Headache disorders, unspecified",0.32662601259457147
109,A-36.2,Ṣudā‘ Bārid,صداع بارد,Unani,PB16,Unintentional exposure to excessive cold,0.4912783269643153
109,A-36.2,Ṣudā‘ Bārid,صداع بارد,Unani,PE76,Assault by exposure to excessive cold,0.4912783269643153
109,A-36.2,Ṣudā‘ Bārid,صداع بارد,Unani,XE4AY,Exposure to excessive cold,0.4912783269643153
110,A-36.3,Ṣudā‘ Damawī,صداع دموي,Unani,SK0Y,Other specified headache disorders (TM2),0.3608238286592657
110,A-36.3,Ṣudā‘ Damawī,صداع دموي,Unani,8A8Y,Other specified headache disorders,0.3608238286592657
110,A-36.3,Ṣudā‘ Damawī,صداع دموي,Unani,8A8Z,"Headache disorders, unspecified",0.3608238286592657
111,A-36.4,Ṣudā‘ Balghamī,صداع بلغمي,Unani,SK0Y,Other specified headache disorders (TM2),0.39477288211322087
111,A-36.4,Ṣudā‘ Balghamī,صداع بلغمي,Unani,8A8Z,"Headache disorders, unspecified",0.39477288211322087
111,A-36.4,Ṣudā‘ Balghamī,صداع بلغمي,Unani,SD1Z,"Headache disorders (TM1), unspecified",0.39477288211322087
112,A-36.5,Ṣudā‘ Ṣafrāwī,صداع صفراوي,Unani,SD1Z,"Headache disorders (TM1), unspecified",0.37659170233200284
112,A-36.5,Ṣudā‘ Ṣafrāwī,صداع صفراوي,Unani,SD1Y,Other specified headache disorders (TM1),0.37659170233200284
112,A-36.5,Ṣudā‘ Ṣafrāwī,صداع صفراوي,Unani,SK0Y,Other specified headache disorders (TM2),0.37659170233200284
113,A-36.6,Ṣudā‘ Sawdāwī,صداع سوداوي,Unani,8A8Y,Other specified headache disorders,0.37964911827650755
113,A-36.6,Ṣudā‘ Sawdāwī,صداع سوداوي,Unani,SD1Z,"Headache disorders (TM1), unspecified",0.37964911827650755
113,A-36.6,Ṣudā‘ Sawdāwī,صداع سوداوي,Unani,SK0Y,Other specified headache disorders (TM2),0.37964911827650755
114,A-36.7,Ṣudā‘ Rīḥī Dākhilī,صداع ريحي داخلي,Unani,SD1Z,"Headache disorders (TM1), unspecified",0.2878014163804122
114,A-36.7,Ṣudā‘ Rīḥī Dākhilī,صداع ريحي داخلي,Unani,SD1Y,Other specified headache disorders (TM1),0.2878014163804122
114,A-36.7,Ṣudā‘ Rīḥī Dākhilī,صداع ريحي داخلي,Unani,SK0Z,"Headache disorders (TM2), unspecified",0.2878014163804122
115,A-36.8,Ṣudā‘ Rīḥī Khārijī,صداع ريحي خارجي,Unani,SD1Z,"Headache disorders (TM1), unspecified",0.2858135770041449
115,A-36.8,Ṣudā‘ Rīḥī Khārijī,صداع ريحي خارجي,Unani,8A8Z,"Headache disorders, unspecified",0.2858135770041449
115,A-36.8,Ṣudā‘ Rīḥī Khārijī,صداع ريحي خارجي,Unani,SD1Y,Other specified headache disorders (TM1),0.2858135770041449
116,A-36.9,Ṣudā‘ Bukhārī Dākhilī,صداع بخاري داخلي,Unani,XE4KV,Analysis of production records,0.3112260762728979
116,A-36.9,Ṣudā‘ Bukhārī Dākhilī,صداع بخاري داخلي,Unani,SK0Z,"Headache disorders (TM2), unspecified",0.28499371636475807
116,A-36.9,Ṣudā‘ Bukhārī Dākhilī,صداع بخاري داخلي,Unani,8A8Z,"Headache disorders, unspecified",0.28499371636475807
117,A-36.10,Ṣudā‘ Bukhārī Khārijī,صداع بخاري خارجي,Unani,XE4KV,Analysis of production records,0.3112481954740741
117,A-36.10,Ṣudā‘ Bukhārī Khārijī,صداع بخاري خارجي,Unani,SK0Y,Other specified headache disorders (TM2),0.28501397120144056
117,A-36.10,Ṣudā‘ Bukhārī Khārijī,صداع بخاري خارجي,Unani,SD1Z,"Headache disorders (TM1), unspecified",0.28501397120144056
118,A-36.11,Ṣudā‘ Suddī,صداع سدي,Unani,XE93N,Optical obstruction,0.39599651587264323
118,A-36.11,Ṣudā‘ Suddī,صداع سدي,Unani,DA50.0,Obstruction of duodenum,0.39599651587264323
118,A-36.11,Ṣudā‘ Suddī,صداع سدي,Unani,GB56.1,Hydronephrosis with ureteral obstruction,0.39599651587264323
119,A-36.12,Ṣudā‘ Waramī,صداع ورمي,Unani,8C01.Y,Other specified inflammatory polyneuropathy,0.38162642429070853
119,A-36.12,Ṣudā‘ Waramī,صداع ورمي,Unani,8C01.Z,"Inflammatory polyneuropathy, unspecified",0.38162642429070853
119,A-36.12,Ṣudā‘ Waramī,صداع ورمي,Unani,4A41.Z,"Idiopathic inflammatory myopathy, unspecified",0.38162642429070853
120,A-36.13,Ṣudā‘ Ḍarabānī,صداع ضرباني,Unani,DA97.2,Vasculitis of mesenteric arteries,0.3247249257394289
120,A-36.13,Ṣudā‘ Ḍarabānī,صداع ضرباني,Unani,XA5999,Arteries,0.3247249257394289
120,A-36.13,Ṣudā‘ Ḍarabānī,صداع ضرباني,Unani,8A8Z,"Headache disorders, unspecified",0.3035577725573195
121,A-36.14,Ṣudā‘ Ḍu‘f Dimāghī,صداع ضعف دماغي,Unani,2A00.0,Gliomas of brain,0.4868998216974493
121,A-36.14,Ṣudā‘ Ḍu‘f Dimāghī,صداع ضعف دماغي,Unani,LA05.7,Brain cystic malformations,0.4868998216974493
121,A-36.14,Ṣudā‘ Ḍu‘f Dimāghī,صداع ضعف دماغي,Unani,2A00.00,Glioblastoma of brain,0.4868998216974493
122,A-36.15,Ṣudā‘Ḥissī,صداع حسي,Unani,MB40.5,Hyperaesthesia,0.44938978176769123
122,A-36.15,Ṣudā‘Ḥissī,صداع حسي,Unani,8A8Y,Other specified headache disorders,0.3384725190692989
122,A-36.15,Ṣudā‘Ḥissī,صداع حسي,Unani,SK0Y,Other specified headache disorders (TM2),0.3384725190692989
123,A-36.16,Ṣudā‘ Yubsī,صداع يبسي,Unani,SK0Y,Other specified headache disorders (TM2),0.3454837442685046
123,A-36.16,Ṣudā‘ Yubsī,صداع يبسي,Unani,SD1Y,Other specified headache disorders (TM1),0.3454837442685046
123,A-36.16,Ṣudā‘ Yubsī,صداع يبسي,Unani,SD1Z,"Headache disorders (TM1), unspecified",0.3454837442685046
124,A-36.17,Ṣudā‘ Jimā‘ī,صداع جماعي,Unani,8A8Z,"Headache disorders, unspecified",0.32899634747600454
124,A-36.17,Ṣudā‘ Jimā‘ī,صداع جماعي,Unani,8A8Y,Other specified headache disorders,0.32899634747600454
124,A-36.17,Ṣudā‘ Jimā‘ī,صداع جماعي,Unani,SK0Z,"Headache disorders (TM2), unspecified",0.32899634747600454
125,A-36.18,Ṣudā‘ Khumārī,صداع خماري,Unani,8D44.0,Alcoholic polyneuropathy,0.4243752549844208
125,A-36.18,Ṣudā‘ Khumārī,صداع خماري,Unani,DA51.50,Alcoholic duodenitis,0.4243752549844208
125,A-36.18,Ṣudā‘ Khumārī,صداع خماري,Unani,8D44.1,Alcoholic myopathy,0.4243752549844208
126,A-36.19,Ṣudā‘ Shammī,صداع شمي,Unani,XE9AC,Device emits odour,0.3335993335842259
126,A-36.19,Ṣudā‘ Shammī,صداع شمي,Unani,SK0Y,Other specified headache disorders (TM2),0.2590226870757969
126,A-36.19,Ṣudā‘ Shammī,صداع شمي,Unani,SK0Z,"Headache disorders (TM2), unspecified",0.2590226870757969
127,A-36.20,Ṣudā‘ Ḍarbī/ Ṣudā‘ Tafarruq-i-Ittiṣālī,صداع ضربي/ صداع تفرق اتصالي,Unani,8A84.0,Acute headache associated with traumatic injury to the head,0.5542515086490095
127,A-36.20,Ṣudā‘ Ḍarbī/ Ṣudā‘ Tafarruq-i-Ittiṣālī,صداع ضربي/ صداع تفرق اتصالي,Unani,NB32.2,Traumatic haemopneumothorax,0.5152604117090844
127,A-36.20,Ṣudā‘ Ḍarbī/ Ṣudā‘ Tafarruq-i-Ittiṣālī,صداع ضربي/ صداع تفرق اتصالي,Unani,FA72.2,Traumatic spondylopathy,0.5152604117090844
128,A-36.21,Ṣudā‘ Taza‘zu‘ī,صداع تزعزعي,Unani,NA07.0Y,Other specified concussion,0.4134175108021765
128,A-36.21,Ṣudā‘ Taza‘zu‘ī,صداع تزعزعي,Unani,NA07.0Z,"Concussion, unspecified",0.4134175108021765
128,A-36.21,Ṣudā‘ Taza‘zu‘ī,صداع تزعزعي,Unani,NA07.0,Concussion,0.4134175108021765
129,A-36.22,Ṣudā‘ Nawmī,صداع نومي,Unani,SK0Y,Other specified headache disorders (TM2),0.3342539436330399
129,A-36.22,Ṣudā‘ Nawmī,صداع نومي,Unani,8A8Z,"Headache disorders, unspecified",0.3342539436330399
129,A-36.22,Ṣudā‘ Nawmī,صداع نومي,Unani,SK0Z,"Headache disorders (TM2), unspecified",0.3342539436330399
