NAMC_ID,NAMC_CODE,TERM,TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
60,AAB-43,TIMIRAH (KEVALAVATA),timiraḥ (kēvalavāta),तिमिरः (केवलवात),Ayurveda,6C46.22,"Stimulant dependence including amphetamines, methamphetamine or methcathinone, sustained partial remission",0.6140426188904489
60,AAB-43,TIMIRAH (KEVALAVATA),timiraḥ (kēvalavāta),तिमिरः (केवलवात),Ayurveda,6C45.22,"Cocaine dependence, sustained partial remission",0.6140426188904489
60,AAB-43,TIMIRAH (KEVALAVATA),timiraḥ (kēvalavāta),तिमिरः (केवलवात),Ayurveda,LB21.4,Partial agenesis of pancreas,0.6140426188904489
61,AAB-44,TVAKSUNYATA (KEVALAVATA),tvakśūnyatā (kēvalavāta),त्वक्शून्यता (केवलवात),Ayurveda,9A78.7,Hypoesthesia of cornea,0.5955339566401003
62,AAB-45,TODAH (KEVALAVATA),tōdaḥ (kēvalavāta),तोदः (केवलवात),Ayurveda,XS5B,No pain,0.37880676456775275
62,AAB-45,TODAH (KEVALAVATA),tōdaḥ (kēvalavāta),तोदः (केवलवात),Ayurveda,MG3Z,"Pain, unspecified",0.37880676456775275
62,AAB-45,TODAH (KEVALAVATA),tōdaḥ (kēvalavāta),तोदः (केवलवात),Ayurveda,ME84,Spinal pain,0.37880676456775275
63,AAB-46,DANDAKAH (KEVALAVATA),daṇḍakaḥ (kēvalavāta),दण्डकः (केवलवात),Ayurveda,8A68.6,Generalised tonic seizure,0.3904545063828879
63,AAB-46,DANDAKAH (KEVALAVATA),daṇḍakaḥ (kēvalavāta),दण्डकः (केवलवात),Ayurveda,SE34,Recurrent convulsion disorder (TM1),0.3654322829636456
63,AAB-46,DANDAKAH (KEVALAVATA),daṇḍakaḥ (kēvalavāta),दण्डकः (केवलवात),Ayurveda,SD20,Convulsion disorder (TM1),0.3654322829636456
64,AAB-47,DANTABEDAH (KEVALAVATA),dantabhēdaḥ (kēvalavāta),दन्तभेदः (केवलवात),Ayurveda,DA08.3,Nontraumatic fracture of tooth,0.5678158351901234
64,AAB-47,DANTABEDAH (KEVALAVATA),dantabhēdaḥ (kēvalavāta),दन्तभेदः (केवलवात),Ayurveda,XA5DM8,Occlusal surface of tooth,0.44065370425231565
64,AAB-47,DANTABEDAH (KEVALAVATA),dantabhēdaḥ (kēvalavāta),दन्तभेदः (केवलवात),Ayurveda,XA3HD5,Proximal surface of tooth,0.44065370425231565
65,AAB-48,DANTASAITHILYAM (KEVALAVATA),dantaśaithilyam (kēvalavāta),दन्तशैथिल्यम् (केवलवात),Ayurveda,VW1Z,"Mobility, unspecified",0.5592722027965916
65,AAB-48,DANTASAITHILYAM (KEVALAVATA),dantaśaithilyam (kēvalavāta),दन्तशैथिल्यम् (केवलवात),Ayurveda,MB44,Abnormalities of gait or mobility,0.5592722027965916
65,AAB-48,DANTASAITHILYAM (KEVALAVATA),dantaśaithilyam (kēvalavāta),दन्तशैथिल्यम् (केवलवात),Ayurveda,VW1Y,Other specified mobility,0.5592722027965916
66,AAB-49,NAKHABEDAH (KEVALAVATA),nakhabhēdaḥ (kēvalavāta),नखभेदः (केवलवात),Ayurveda,XA0HX8,Nail bed of great toe,0.4993273339222535
66,AAB-49,NAKHABEDAH (KEVALAVATA),nakhabhēdaḥ (kēvalavāta),नखभेदः (केवलवात),Ayurveda,EE10.10,Nail pitting,0.4993273339222535
66,AAB-49,NAKHABEDAH (KEVALAVATA),nakhabhēdaḥ (kēvalavāta),नखभेदः (केवलवात),Ayurveda,EE10.1,Abnormality of nail surface,0.4993273339222535
67,AAB-50,HRASVAKESAH (KEVALAVATA),hrasvakēśaḥ (kēvalavāta),ह्रस्वकेशः (केवलवात),Ayurveda,XM8162,Short-acting sulfonamides,0.5379706546140239
67,AAB-50,HRASVAKESAH (KEVALAVATA),hrasvakēśaḥ (kēvalavāta),ह्रस्वकेशः (केवलवात),Ayurveda,XE8RE,Short fill,0.5379706546140239
67,AAB-50,HRASVAKESAH (KEVALAVATA),hrasvakēśaḥ (kēvalavāta),ह्रस्वकेशः (केवलवात),Ayurveda,XE7AB,Short circuit of device,0.5379706546140239
68,AAB-51,NIRAMAVATAH,nirāmavātaḥ,निरामवातः,Ayurveda,LD2F.14,MURCS association,0.4421856610372038
68,AAB-51,NIRAMAVATAH,nirāmavātaḥ,निरामवातः,Ayurveda,LD2F.11,VATER association,0.4421856610372038
68,AAB-51,NIRAMAVATAH,nirāmavātaḥ,निरामवातः,Ayurveda,XE5NT,Dent in material,0.42052044979695885
69,AAB-52,PAKSHAGHATAH/PAKSHAVADHAH (KEVALAVATA),pakṣāghātaḥ/pakṣavadhaḥ (kēvalavāta),पक्षाघातः/पक्षवधः (केवलवात),Ayurveda,MB53.Z,"Hemiplegia, unspecified",0.4412175094475734
69,AAB-52,PAKSHAGHATAH/PAKSHAVADHAH (KEVALAVATA),pakṣāghātaḥ/pakṣavadhaḥ (kēvalavāta),पक्षाघातः/पक्षवधः (केवलवात),Ayurveda,MB53.2,Spastic hemiplegia,0.4412175094475734
69,AAB-52,PAKSHAGHATAH/PAKSHAVADHAH (KEVALAVATA),pakṣāghātaḥ/pakṣavadhaḥ (kēvalavāta),पक्षाघातः/पक्षवधः (केवलवात),Ayurveda,MB53.1,Flaccid hemiplegia,0.4412175094475734
71,AAB-54,PADABRAMSAH (KEVALAVATA),pādabhraṁśaḥ (kēvalavāta),पादभ्रंशः (केवलवात),Ayurveda,FA31.4,Acquired foot drop,0.5884683817881122
71,AAB-54,PADABRAMSAH (KEVALAVATA),pādabhraṁśaḥ (kēvalavāta),पादभ्रंशः (केवलवात),Ayurveda,MB46.3,Drop attack,0.548956820228953
71,AAB-54,PADABRAMSAH (KEVALAVATA),pādabhraṁśaḥ (kēvalavāta),पादभ्रंशः (केवलवात),Ayurveda,LB9A.6,Split foot,0.4881746414005269
72,AAB-55,PADASULAH (KEVALAVATA),pādaśūlaḥ (kēvalavāta),पादशूलः (केवलवात),Ayurveda,7A82,Sleep-related leg cramps,0.4438455597755062
72,AAB-55,PADASULAH (KEVALAVATA),pādaśūlaḥ (kēvalavāta),पादशूलः (केवलवात),Ayurveda,ME86.B,Symptom or complaint of the leg or thigh,0.4397786304267162
72,AAB-55,PADASULAH (KEVALAVATA),pādaśūlaḥ (kēvalavāta),पादशूलः (केवलवात),Ayurveda,XA15P0,Medial surface of lower leg,0.43500096475447836
73,AAB-56,PADASUPTATA (KEVALAVATA),pādasuptatā (kēvalavāta),पादसुप्तता (केवलवात),Ayurveda,XA39M2,Phalanx of the foot,0.4881746414005269
73,AAB-56,PADASUPTATA (KEVALAVATA),pādasuptatā (kēvalavāta),पादसुप्तता (केवलवात),Ayurveda,XA3T29,Arch of foot,0.4881746414005269
73,AAB-56,PADASUPTATA (KEVALAVATA),pādasuptatā (kēvalavāta),पादसुप्तता (केवलवात),Ayurveda,XA3WM8,Medial border of foot,0.4881746414005269
74,AAB-57,PARUSHYAM (KEVALAVATA),pāruṣyam (kēvalavāta),पारुष्यम् (केवलवात),Ayurveda,SN4R,Roughness of skin disorder (TM2),0.4351768034421088
75,AAB-58,PARSVAVAMARDAH (KEVALAVATA),pārśvāvamardaḥ (kēvalavāta),पार्श्वावमर्दः (केवलवात),Ayurveda,SM70,Flank pain disorder (TM2),0.5750519689275447
75,AAB-58,PARSVAVAMARDAH (KEVALAVATA),pārśvāvamardaḥ (kēvalavāta),पार्श्वावमर्दः (केवलवात),Ayurveda,ME86.5,Symptom or complaint of the flank or axilla,0.38783824732357025
75,AAB-58,PARSVAVAMARDAH (KEVALAVATA),pārśvāvamardaḥ (kēvalavāta),पार्श्वावमर्दः (केवलवात),Ayurveda,EC92,Mucocutaneous or cutaneous pain syndromes,0.3850952484360465
76,AAB-59,PINDIKODVESHTANAM (KEVALAVATA),piṇḍikōdvēṣṭanam (kēvalavāta),पिण्डिकोद्वेष्टनम् (केवलवात),Ayurveda,NF06.3,Exercise muscle cramp,0.5242018941936013
76,AAB-59,PINDIKODVESHTANAM (KEVALAVATA),piṇḍikōdvēṣṭanam (kēvalavāta),पिण्डिकोद्वेष्टनम् (केवलवात),Ayurveda,XA4K86,Calf,0.4893263350615265
76,AAB-59,PINDIKODVESHTANAM (KEVALAVATA),piṇḍikōdvēṣṭanam (kēvalavāta),पिण्डिकोद्वेष्टनम् (केवलवात),Ayurveda,XA2EK1,Semitendinosus muscle,0.3941612582985336
77,AAB-60,PURISHATIGADHATVAM (KEVALAVATA),purīṣātigāḍhatvam (kēvalavāta),पुरीषातिगाढत्वम् (केवलवात),Ayurveda,XE484,Stool,0.5156006633513613
77,AAB-60,PURISHATIGADHATVAM (KEVALAVATA),purīṣātigāḍhatvam (kēvalavāta),पुरीषातिगाढत्वम् (केवलवात),Ayurveda,XE853,Hard chair or bench,0.500426919158281
77,AAB-60,PURISHATIGADHATVAM (KEVALAVATA),purīṣātigāḍhatvam (kēvalavāta),पुरीषातिगाढत्वम् (केवलवात),Ayurveda,ME24.A6,Positive occult blood in stool,0.39758774438432043
78,AAB-61,PRUSHTHA-GRAHAH (KEVALAVATA),pr̥ṣṭha-grahaḥ (kēvalavāta),पृष्ठ-ग्रहः (केवलवात),Ayurveda,XE4Z7,Material too rigid or stiff,0.3103862581427411
79,AAB-62,PRALAPAKAH (KEVALAVATA),pralāpakaḥ (kēvalavāta),प्रलापकः (केवलवात),Ayurveda,6D70.1,Delirium due to psychoactive substances including medications,0.6098240556991202
79,AAB-62,PRALAPAKAH (KEVALAVATA),pralāpakaḥ (kēvalavāta),प्रलापकः (केवलवात),Ayurveda,6D70,Delirium,0.6098240556991202
79,AAB-62,PRALAPAKAH (KEVALAVATA),pralāpakaḥ (kēvalavāta),प्रलापकः (केवलवात),Ayurveda,SQ00,Delirium disorder (TM2),0.48263692005769965
80,AAB-63,BADHIRYAM (KEVALAVATA),bādhiryam (kēvalavāta),बाधिर्यम् (केवलवात),Ayurveda,LD2H.Z,"Syndromic genetic deafness, unspecified",0.6221742743429847
80,AAB-63,BADHIRYAM (KEVALAVATA),bādhiryam (kēvalavāta),बाधिर्यम् (केवलवात),Ayurveda,LD2H.Y,Other specified syndromic genetic deafness,0.6221742743429847
80,AAB-63,BADHIRYAM (KEVALAVATA),bādhiryam (kēvalavāta),बाधिर्यम् (केवलवात),Ayurveda,LD2H,Syndromic genetic deafness,0.6221742743429847
81,AAB-64,BAHUSOSHAH (KEVALAVATA),bāhuśōṣaḥ (kēvalavāta),बाहुशोषः (केवलवात),Ayurveda,ME86.1,Symptom or complaint of the arm,0.535650875929866
81,AAB-64,BAHUSOSHAH (KEVALAVATA),bāhuśōṣaḥ (kēvalavāta),बाहुशोषः (केवलवात),Ayurveda,XA7K97,Medial cutaneous nerve of arm,0.535650875929866
81,AAB-64,BAHUSOSHAH (KEVALAVATA),bāhuśōṣaḥ (kēvalavāta),बाहुशोषः (केवलवात),Ayurveda,3B81.2,Atrophy of spleen,0.47798216425256984
82,AAB-65,BALAHANIH (KEVALAVATA),balahāniḥ (kēvalavāta),बलहानिः (केवलवात),Ayurveda,6B60.6,"Dissociative neurological symptom disorder, with paresis or weakness",0.506948365594452
82,AAB-65,BALAHANIH (KEVALAVATA),balahāniḥ (kēvalavāta),बलहानिः (केवलवात),Ayurveda,SS3E,Innate heat weakness pattern (TM2),0.44476984794165225
82,AAB-65,BALAHANIH (KEVALAVATA),balahāniḥ (kēvalavāta),बलहानिः (केवलवात),Ayurveda,SK55,Weakness of thighs due to vata disorder (TM2),0.3947100551264341
83,AAB-66,BEDAH (KEVALAVATA),bhēdaḥ (kēvalavāta),भेदः (केवलवात),Ayurveda,XS5B,No pain,0.5858777716764033
83,AAB-66,BEDAH (KEVALAVATA),bhēdaḥ (kēvalavāta),भेदः (केवलवात),Ayurveda,EC92,Mucocutaneous or cutaneous pain syndromes,0.5858777716764033
83,AAB-66,BEDAH (KEVALAVATA),bhēdaḥ (kēvalavāta),भेदः (केवलवात),Ayurveda,ME84,Spinal pain,0.5858777716764033
85,AAB-68,MALA-APRAVRUTIH (KEVALAVATA),mala-apravr̥tiḥ (kēvalavāta),मल-अप्रवृतिः (केवलवात),Ayurveda,XE484,Stool,0.458601975746848
85,AAB-68,MALA-APRAVRUTIH (KEVALAVATA),mala-apravr̥tiḥ (kēvalavāta),मल-अप्रवृतिः (केवलवात),Ayurveda,ME24.A6,Positive occult blood in stool,0.3536351639313707
85,AAB-68,MALA-APRAVRUTIH (KEVALAVATA),mala-apravr̥tiḥ (kēvalavāta),मल-अप्रवृतिः (केवलवात),Ayurveda,SS2A,Suppression of stool pattern (TM2),0.35205727006026105
86,AAB-69,MUKATVAM (KEVALAVATA),mūkatvam (kēvalavāta),मूकत्वम् (केवलवात),Ayurveda,MA80.0,Aphasia,0.5282725377898945
86,AAB-69,MUKATVAM (KEVALAVATA),mūkatvam (kēvalavāta),मूकत्वम् (केवलवात),Ayurveda,8A62.2,Acquired epileptic aphasia,0.3640494454843168
88,AAB-71,BRAMAH (KEVALAVATA),bhramaḥ (kēvalavāta),भ्रमः (केवलवात),Ayurveda,MB48.Z,"Dizziness or giddiness, unspecified",0.6221742743429847
88,AAB-71,BRAMAH (KEVALAVATA),bhramaḥ (kēvalavāta),भ्रमः (केवलवात),Ayurveda,MB48.Y,Other specified dizziness or giddiness,0.6221742743429847
88,AAB-71,BRAMAH (KEVALAVATA),bhramaḥ (kēvalavāta),भ्रमः (केवलवात),Ayurveda,MB48,Dizziness or giddiness,0.6221742743429847
89,AAB-72,BRUVYUDASAH (KEVALAVATA),bhrūvyudāsaḥ (kēvalavāta),भ्रूव्युदासः (केवलवात),Ayurveda,XA1LZ5,Eyebrow,0.5133476394741014
89,AAB-72,BRUVYUDASAH (KEVALAVATA),bhrūvyudāsaḥ (kēvalavāta),भ्रूव्युदासः (केवलवात),Ayurveda,XA78D2,Eyebrow hairs,0.5133476394741014
90,AAB-73,MANYASTAMBAH (KEVALAVATA),manyāstambhaḥ (kēvalavāta),मन्यास्तम्भः (केवलवात),Ayurveda,XA2ZF0,Side of neck,0.649149365548235
90,AAB-73,MANYASTAMBAH (KEVALAVATA),manyāstambhaḥ (kēvalavāta),मन्यास्तम्भः (केवलवात),Ayurveda,ME86.C,Symptom or complaint of the neck,0.649149365548235
90,AAB-73,MANYASTAMBAH (KEVALAVATA),manyāstambhaḥ (kēvalavāta),मन्यास्तम्भः (केवलवात),Ayurveda,XA0ZF7,Radial neck,0.649149365548235
91,AAB-74,MUKHASOSHAH (KEVALAVATA),mukhaśōṣaḥ (kēvalavāta),मुखशोषः (केवलवात),Ayurveda,DA02.1,Xerostomia,0.4904165537497785
91,AAB-74,MUKHASOSHAH (KEVALAVATA),mukhaśōṣaḥ (kēvalavāta),मुखशोषः (केवलवात),Ayurveda,XA8EY7,Floor of mouth,0.44933987067379977
91,AAB-74,MUKHASOSHAH (KEVALAVATA),mukhaśōṣaḥ (kēvalavāta),मुखशोषः (केवलवात),Ayurveda,XE49L,"Personal countermeasures, mouth guard",0.44933987067379977
92,AAB-75,MUTRANIGRAHAH (KEVALAVATA),mūtranigrahaḥ (kēvalavāta),मूत्रनिग्रहः (केवलवात),Ayurveda,NF0A.5,"Traumatic anuria, not elsewhere classified",0.3695654642901157
92,AAB-75,MUTRANIGRAHAH (KEVALAVATA),mūtranigrahaḥ (kēvalavāta),मूत्रनिग्रहः (केवलवात),Ayurveda,MF51,Anuria or oliguria,0.33732265864038913
93,AAB-76,RAJONASAH (KEVALAVATA),rajōnāśaḥ (kēvalavāta),रजोनाशः (केवलवात),Ayurveda,GA20.0Z,"Amenorrhoea, unspecified",0.6289995510937038
93,AAB-76,RAJONASAH (KEVALAVATA),rajōnāśaḥ (kēvalavāta),रजोनाशः (केवलवात),Ayurveda,GA20.0Y,Other specified amenorrhoea,0.6289995510937038
93,AAB-76,RAJONASAH (KEVALAVATA),rajōnāśaḥ (kēvalavāta),रजोनाशः (केवलवात),Ayurveda,GA20.02,Lactational amenorrhoea,0.6289995510937038
94,AAB-77,RAUKSHYAM (KEVALAVATA),raukṣyam (kēvalavāta),रौक्ष्यम् (केवलवात),Ayurveda,SF8D,Dryness invading the lung pattern (TM1),0.5955339566401003
94,AAB-77,RAUKSHYAM (KEVALAVATA),raukṣyam (kēvalavāta),रौक्ष्यम् (केवलवात),Ayurveda,SF04,Blood dryness pattern (TM1),0.4592255583725909
94,AAB-77,RAUKSHYAM (KEVALAVATA),raukṣyam (kēvalavāta),रौक्ष्यम् (केवलवात),Ayurveda,SE83,Dryness factor pattern (TM1),0.41319464920820576
96,AAB-79,LALATABEDAH (KEVALAVATA),lalāṭabhēdaḥ (kēvalavāta),ललाटभेदः (केवलवात),Ayurveda,XA1UW4,Paramedian forehead,0.5092895518234896
96,AAB-79,LALATABEDAH (KEVALAVATA),lalāṭabhēdaḥ (kēvalavāta),ललाटभेदः (केवलवात),Ayurveda,XA6TR8,Forehead,0.5092895518234896
96,AAB-79,LALATABEDAH (KEVALAVATA),lalāṭabhēdaḥ (kēvalavāta),ललाटभेदः (केवलवात),Ayurveda,XA1Z38,Lateral forehead,0.3601220956818471
97,AAB-80,TRIKAGRAHAH (KEVALAVATA),trikagrahaḥ (kēvalavāta),त्रिकग्रहः (केवलवात),Ayurveda,NB53.6,Strain or sprain of sacroiliac joint,0.6708675774839894
97,AAB-80,TRIKAGRAHAH (KEVALAVATA),trikagrahaḥ (kēvalavāta),त्रिकग्रहः (केवलवात),Ayurveda,XA3T32,Sacroiliac joint,0.6708675774839894
97,AAB-80,TRIKAGRAHAH (KEVALAVATA),trikagrahaḥ (kēvalavāta),त्रिकग्रहः (केवलवात),Ayurveda,ME85,Stiffness of joint,0.6177330451570813
98,AAB-81,VARTMASTAMBAH (KEVALAVATA),vartmastambhaḥ (kēvalavāta),वर्त्मस्तम्भः (केवलवात),Ayurveda,9A03.02,Myogenic ptosis of eyelid,0.642644640366649
98,AAB-81,VARTMASTAMBAH (KEVALAVATA),vartmastambhaḥ (kēvalavāta),वर्त्मस्तम्भः (केवलवात),Ayurveda,9A03.03,Paralytic ptosis of eyelid,0.642644640366649
98,AAB-81,VARTMASTAMBAH (KEVALAVATA),vartmastambhaḥ (kēvalavāta),वर्त्मस्तम्भः (केवलवात),Ayurveda,9A03.01,Mechanical ptosis of eyelid,0.642644640366649
99,AAB-82,VARTMASANKOCAH (KEVALAVATA),vartmasaṅkōcaḥ (kēvalavāta),वर्त्मसङ्कोचः (केवलवात),Ayurveda,9A03.1Y,Other specified entropion of eyelid,0.6125908692236702
99,AAB-82,VARTMASANKOCAH (KEVALAVATA),vartmasaṅkōcaḥ (kēvalavāta),वर्त्मसङ्कोचः (केवलवात),Ayurveda,9A03.10,Cicatricial entropion of eyelid,0.6125908692236702
99,AAB-82,VARTMASANKOCAH (KEVALAVATA),vartmasaṅkōcaḥ (kēvalavāta),वर्त्मसङ्कोचः (केवलवात),Ayurveda,9A03.11,Mechanical entropion of eyelid,0.6125908692236702
100,AAB-83,VAKSHOPARODHAH (KEVALAVATA),vakṣōparōdhaḥ (kēvalavāta),वक्षोपरोधः (केवलवात),Ayurveda,XE8ZZ,Unintended movement,0.48021646618656505
100,AAB-83,VAKSHOPARODHAH (KEVALAVATA),vakṣōparōdhaḥ (kēvalavāta),वक्षोपरोधः (केवलवात),Ayurveda,XA7UP5,Arch of first thoracic vertebra,0.4566879077150579
100,AAB-83,VAKSHOPARODHAH (KEVALAVATA),vakṣōparōdhaḥ (kēvalavāta),वक्षोपरोधः (केवलवात),Ayurveda,XA8A74,Thoracic duct,0.4566879077150579
101,AAB-84,VAKSHASTODAH (KEVALAVATA),vakṣastōdaḥ (kēvalavāta),वक्षस्तोदः (केवलवात),Ayurveda,MD30.Z,"Chest pain, unspecified",0.67274782463302
101,AAB-84,VAKSHASTODAH (KEVALAVATA),vakṣastōdaḥ (kēvalavāta),वक्षस्तोदः (केवलवात),Ayurveda,MD30.1,Other chest pain,0.67274782463302
101,AAB-84,VAKSHASTODAH (KEVALAVATA),vakṣastōdaḥ (kēvalavāta),वक्षस्तोदः (केवलवात),Ayurveda,ME81,Musculoskeletal chest pain,0.67274782463302
102,AAB-85,VAK-SANGAH (KEVALAVATA),vāk-saṅgaḥ (kēvalavāta),वाक्-सङ्गः (केवलवात),Ayurveda,XC4Y,"Confused, disoriented speech",0.4517360124226698
102,AAB-85,VAK-SANGAH (KEVALAVATA),vāk-saṅgaḥ (kēvalavāta),वाक्-सङ्गः (केवलवात),Ayurveda,MB23.L,Pressured speech,0.4517360124226698
102,AAB-85,VAK-SANGAH (KEVALAVATA),vāk-saṅgaḥ (kēvalavāta),वाक्-सङ्गः (केवलवात),Ayurveda,MB23.K,Poverty of speech,0.4517360124226698
