NAMC_ID,NAMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
75,BF,Karappāṉ,கரப்பான்,Siddha,EA84,Asteatotic eczema,0.6944197490894978
76,BFA,Vaḷi,வளி,Siddha,EA80.2,Adult atopic eczema,0.6841154024376767
76,BFA,Vaḷi,வளி,Siddha,EA80.0,Infantile atopic eczema,0.6841154024376767
76,BFA,Vaḷi,வளி,Siddha,EA88.2,Disseminated secondary eczema,0.6841154024376767
77,BFA1.1,Kapāla Karuṅkarappaṉ,கபால கருங்கரப்பன்,Siddha,EG30.Z,"Skin disorders localised to the scalp, unspecified",0.41808105727618705
77,BFA1.1,Kapāla Karuṅkarappaṉ,கபால கருங்கரப்பன்,Siddha,EG30,Skin disorders localised to the scalp,0.41808105727618705
77,BFA1.1,Kapāla Karuṅkarappaṉ,கபால கருங்கரப்பன்,Siddha,1F28.0,Dermatophytosis of scalp,0.40154364870512765
78,BFA1.2,Kaṇṭak Karappāṉ,கண்ட கரப்பான்,Siddha,MB28.F,Sensation seeking,0.37809442115947245
78,BFA1.2,Kaṇṭak Karappāṉ,கண்ட கரப்பான்,Siddha,1F6A.1,Onchocerciasis of the skin,0.376408650715391
78,BFA1.2,Kaṇṭak Karappāṉ,கண்ட கரப்பான்,Siddha,DB62,Residual haemorrhoidal skin tags,0.376408650715391
79,BFA1.3,Timirvātak Karappāṉ,திமிர்வாதக் கரப்பான்,Siddha,XE8W8,"Body powder, talc",0.28573188346600936
79,BFA1.3,Timirvātak Karappāṉ,திமிர்வாதக் கரப்பான்,Siddha,6C21,Body integrity dysphoria,0.28573188346600936
79,BFA1.3,Timirvātak Karappāṉ,திமிர்வாதக் கரப்பான்,Siddha,XH3FS7,Carotid body paraganglioma,0.28573188346600936
80,BFA1.4,Vali Kapālak Karappāṉ,வளி கபாலக் கரப்பான்,Siddha,XA7JE5,Occipital scalp,0.4035240929183711
80,BFA1.4,Vali Kapālak Karappāṉ,வளி கபாலக் கரப்பான்,Siddha,EC92.1,Scalp dysaesthesia,0.3726624790858416
80,BFA1.4,Vali Kapālak Karappāṉ,வளி கபாலக் கரப்பான்,Siddha,1F28.0,Dermatophytosis of scalp,0.3726624790858416
81,BFA1.5,Vaṟaṭcikkarappāṉ,வறட்சிக் கரப்பான்,Siddha,ME65.4,Tingling of skin,0.3320240631876648
81,BFA1.5,Vaṟaṭcikkarappāṉ,வறட்சிக் கரப்பான்,Siddha,ME65.1,Itching of skin,0.28917905522297926
81,BFA1.5,Vaṟaṭcikkarappāṉ,வறட்சிக் கரப்பான்,Siddha,XH6J91,Cylindroma of skin,0.266911873518639
82,BFA1.6,Vātak Karappāṉ,வாதக் கரப்பான்,Siddha,AA41,Acquired deformity of pinna,0.44762933248070086
82,BFA1.6,Vātak Karappāṉ,வாதக் கரப்பான்,Siddha,DA50.3,"Deformity of duodenum, acquired",0.44762933248070086
82,BFA1.6,Vātak Karappāṉ,வாதக் கரப்பான்,Siddha,AA41.Z,"Acquired deformity of pinna, unspecified",0.44762933248070086
83,BFB,Azhal,அழல்,Siddha,EA80.2,Adult atopic eczema,0.5204215032453063
83,BFB,Azhal,அழல்,Siddha,EA80.0,Infantile atopic eczema,0.5204215032453063
83,BFB,Azhal,அழல்,Siddha,EA88.2,Disseminated secondary eczema,0.5204215032453063
84,BFB1.1,Akki Kātu Karappāṉ,அக்கி காது கரப்பான்,Siddha,1E91.41,Acute herpetic geniculate ganglionitis,0.2189763783740991
84,BFB1.1,Akki Kātu Karappāṉ,அக்கி காது கரப்பான்,Siddha,XH3U73,Angiocentric immunoproliferative lesion,0.2071916695723522
84,BFB1.1,Akki Kātu Karappāṉ,அக்கி காது கரப்பான்,Siddha,8B81.0,Brainstem lesion,0.2071916695723522
85,BFB1.2,Aẕal Kapālak Karappāṉ,அழல் கபாலக் கரப்பான்,Siddha,XA4W34,Parietal scalp,0.454978693268262
85,BFB1.2,Aẕal Kapālak Karappāṉ,அழல் கபாலக் கரப்பான்,Siddha,EC92.1,Scalp dysaesthesia,0.454978693268262
85,BFB1.2,Aẕal Kapālak Karappāṉ,அழல் கபாலக் கரப்பான்,Siddha,EG30.0,Scalp folliculitis,0.454978693268262
86,BFB1.3,Aẕukaṇṇi Kātu Karappāṉ,அழுகண்ணி காது கரப்பான்,Siddha,EB30,Eosinophilic cellulitis,0.33440842437954055
86,BFB1.3,Aẕukaṇṇi Kātu Karappāṉ,அழுகண்ணி காது கரப்பான்,Siddha,9A01.0,Preseptal cellulitis,0.33440842437954055
86,BFB1.3,Aẕukaṇṇi Kātu Karappāṉ,அழுகண்ணி காது கரப்பான்,Siddha,ED70.51,Dissecting cellulitis,0.33440842437954055
87,BFB1.4,Pittak Karappāṉ,பித்தக் கரப்பான்,Siddha,ME65.4,Tingling of skin,0.3823834824383816
87,BFB1.4,Pittak Karappāṉ,பித்தக் கரப்பான்,Siddha,6B80.Z,"Anorexia Nervosa, unspecified",0.2835809693814376
87,BFB1.4,Pittak Karappāṉ,பித்தக் கரப்பான்,Siddha,MG43.7,Anorexia,0.2835809693814376
88,BFB1.5,koḷḷIkkarappāṉn,கொள்ளிக் கரப்பான்,Siddha,MB28.F,Sensation seeking,0.3183369360454648
88,BFB1.5,koḷḷIkkarappāṉn,கொள்ளிக் கரப்பான்,Siddha,SR1W,Burning of humors pattern (TM2),0.31691760011239495
88,BFB1.5,koḷḷIkkarappāṉn,கொள்ளிக் கரப்பான்,Siddha,XE73M,Other burning liquid,0.31691760011239495
89,BFB1.6,Pokki Kātu Karappāṉ,பொக்கி காது கரப்பான்,Siddha,DA26.01,Oesophageal varices without bleeding,0.3769938959140037
89,BFB1.6,Pokki Kātu Karappāṉ,பொக்கி காது கரப்பான்,Siddha,GA20.2Z,"Ovulation bleeding, unspecified",0.3769938959140037
89,BFB1.6,Pokki Kātu Karappāṉ,பொக்கி காது கரப்பான்,Siddha,GA20.2,Ovulation bleeding,0.3769938959140037
90,BFB1.7,Coṟi Kātu Karappāṉ,சொறி காது கரப்பான்,Siddha,SS38,Expulsive faculty derangement pattern (TM2),0.2472455817437613
90,BFB1.7,Coṟi Kātu Karappāṉ,சொறி காது கரப்பான்,Siddha,SS36,Retentive faculty derangement pattern (TM2),0.2472455817437613
90,BFB1.7,Coṟi Kātu Karappāṉ,சொறி காது கரப்பான்,Siddha,SR5Z,"Derangement of channels pattern (TM2), unspecified",0.2472455817437613
91,BFB1.8,Veṭi Kātu Karappāṉ,வெடி காது கரப்பான்,Siddha,XA3518,Aqueous humour,0.23271800751855662
91,BFB1.8,Veṭi Kātu Karappāṉ,வெடி காது கரப்பான்,Siddha,XE64X,Decreased pump speed,0.23164278660214804
91,BFB1.8,Veṭi Kātu Karappāṉ,வெடி காது கரப்பான்,Siddha,MB22.1,Decreased libido,0.23164278660214804
92,BFC,Aiyam,ஐயம்,Siddha,EA88.2,Disseminated secondary eczema,0.5884323132811835
92,BFC,Aiyam,ஐயம்,Siddha,EA80.Z,"Atopic eczema, unspecified",0.5884323132811835
92,BFC,Aiyam,ஐயம்,Siddha,EA84,Asteatotic eczema,0.5884323132811835
93,BFC1.1,Aiyak Kapāla Karappāṉ,ஐய கபால கரப்பான்,Siddha,NA08.3,Crushed scalp,0.3865687675145442
93,BFC1.1,Aiyak Kapāla Karappāṉ,ஐய கபால கரப்பான்,Siddha,XA6CW5,Scalp,0.3865687675145442
93,BFC1.1,Aiyak Kapāla Karappāṉ,ஐய கபால கரப்பான்,Siddha,NA09.0,Avulsion of scalp,0.3865687675145442
94,BFC1.2,Coṟi Kātu Karappāṉ,சொறி காது கரப்பான்,Siddha,EA80.2,Adult atopic eczema,0.2416764150787496
94,BFC1.2,Coṟi Kātu Karappāṉ,சொறி காது கரப்பான்,Siddha,EA80.Z,"Atopic eczema, unspecified",0.2416764150787496
94,BFC1.2,Coṟi Kātu Karappāṉ,சொறி காது கரப்பான்,Siddha,EA88.3,Secondary eczema,0.2416764150787496
95,BFC1.3,Cilēttumakkarappāṉ,சிலேட்டுமக்கரப்பான்,Siddha,EA80.2,Adult atopic eczema,0.3362427508387859
95,BFC1.3,Cilēttumakkarappāṉ,சிலேட்டுமக்கரப்பான்,Siddha,EA88.2,Disseminated secondary eczema,0.3362427508387859
95,BFC1.3,Cilēttumakkarappāṉ,சிலேட்டுமக்கரப்பான்,Siddha,EA84,Asteatotic eczema,0.3362427508387859
97,BGB,Aẕal,அழல்,Siddha,XM8VR0,"Shampoo, not elsewhere classified",0.431415419442083
97,BGB,Aẕal,அழல்,Siddha,XM86Y5,"Sulfur pesticide, not elsewhere classified",0.431415419442083
97,BGB,Aẕal,அழல்,Siddha,XE2JN,"Wood - timber, board, splinter, not elsewhere classified",0.431415419442083
98,BGB1.1,Kaṭṭi,கட்டி,Siddha,9C40.A,Optic disc swelling,0.3574229099114183
98,BGB1.1,Kaṭṭi,கட்டி,Siddha,9C40.AZ,"Optic disc swelling, unspecified",0.3574229099114183
98,BGB1.1,Kaṭṭi,கட்டி,Siddha,XD22A9,"Peritoneal dialysate tanks, collection",0.3450423031921954
99,BGB1.2,Mūttiranāḷakkaṭṭi,மூத்திர நாளக்கட்டி,Siddha,XA4V93,"Urinary tract, not elsewhere classified",0.5421933112199506
99,BGB1.2,Mūttiranāḷakkaṭṭi,மூத்திர நாளக்கட்டி,Siddha,NB92.7,Injury of urinary tract,0.5243850957556916
99,BGB1.2,Mūttiranāḷakkaṭṭi,மூத்திர நாளக்கட்டி,Siddha,GB71.Z,"Calculus of lower urinary tract, unspecified",0.5150600392758959
100,BGB1.3,Kallīral Kaṭṭi,கல்லீரல் கட்டி,Siddha,SG2B,Liver meridian pattern (TM1),0.5221198811450369
100,BGB1.3,Kallīral Kaṭṭi,கல்லீரல் கட்டி,Siddha,XH68V1,Liver cell adenoma,0.5221198811450369
100,BGB1.3,Kallīral Kaṭṭi,கல்லீரல் கட்டி,Siddha,DB98.0,Infarction of liver,0.5221198811450369
101,BGB1.4,Maṇṇīral Kaṭṭi,மண்ணீரல் கட்டி,Siddha,XD4U38,General purpose electrocardiographs,0.28213066148933635
101,BGB1.4,Maṇṇīral Kaṭṭi,மண்ணீரல் கட்டி,Siddha,QA00.0,General adult medical examination,0.28213066148933635
101,BGB1.4,Maṇṇīral Kaṭṭi,மண்ணீரல் கட்டி,Siddha,VV9Z,"General tasks and demands, unspecified",0.28213066148933635
102,BGB1.5,Pakka Vilākkaṭṭi,பக்க விலாக்கட்டி,Siddha,XA1XJ5,Thoracic cavity,0.6847673156155518
102,BGB1.5,Pakka Vilākkaṭṭi,பக்க விலாக்கட்டி,Siddha,XA5QM0,Medullary cavity,0.49348306608537873
102,BGB1.5,Pakka Vilākkaṭṭi,பக்க விலாக்கட்டி,Siddha,XA3LX5,Pleural cavity,0.49348306608537873
103,BGB1.6,Mārpu Kaṭṭi,மார்பு கட்டி,Siddha,NA82.5,Flail chest,0.36497363765437163
103,BGB1.6,Mārpu Kaṭṭi,மார்பு கட்டி,Siddha,NB33.0,Crushed chest,0.36497363765437163
103,BGB1.6,Mārpu Kaṭṭi,மார்பு கட்டி,Siddha,XE3BY,"Cabinet, cupboard, side board, chest of drawers, tall boy, dresser",0.36497363765437163
104,BGB1.7,Iraippaikkaṭṭi,இரைப்பைக்கட்டி,Siddha,XA4ML9,Lesser curvature of stomach,0.41019195668246516
104,BGB1.7,Iraippaikkaṭṭi,இரைப்பைக்கட்டி,Siddha,2B58.2,Leiomyosarcoma of stomach,0.41019195668246516
104,BGB1.7,Iraippaikkaṭṭi,இரைப்பைக்கட்டி,Siddha,SG22,Stomach meridian pattern (TM1),0.41019195668246516
105,BGB1.8,Toṭai Iṭukku Kaṭṭi,தொடை இடுக்கு கட்டி,Siddha,XA0GN7,Inguinal region,0.5593628801112681
105,BGB1.8,Toṭai Iṭukku Kaṭṭi,தொடை இடுக்கு கட்டி,Siddha,XA53A7,Presacral region,0.3345191256454061
105,BGB1.8,Toṭai Iṭukku Kaṭṭi,தொடை இடுக்கு கட்டி,Siddha,XA0NH8,Iliac region,0.3345191256454061
106,BGB1.9,Aṇṭakkaṭṭi,அண்டக்கட்டி,Siddha,XA8MT4,Scrotum,0.7253205724612851
106,BGB1.9,Aṇṭakkaṭṭi,அண்டக்கட்டி,Siddha,LB56,Bifid scrotum,0.7253205724612851
106,BGB1.9,Aṇṭakkaṭṭi,அண்டக்கட்டி,Siddha,GA80.0,Aphthosis of penis or scrotum,0.5700663108831456
107,BGB1.10,Eruvāykkaṭṭi,எருவாய்க்கட்டி,Siddha,LB17.1,Ectopic anus,0.4600623322476729
107,BGB1.10,Eruvāykkaṭṭi,எருவாய்க்கட்டி,Siddha,XA0D34,Anus,0.4600623322476729
107,BGB1.10,Eruvāykkaṭṭi,எருவாய்க்கட்டி,Siddha,DB52,Ulcer of anus,0.3435322881598984
108,BH,Koppuḷam,கொப்புளம்,Siddha,SN04,Mustard- size boils on penis disorder (TM2),0.24093788120502826
109,BHB,Aẕal,அழல்,Siddha,XM1BS2,Immunoglobulin not elsewhere classified,0.42120489428059144
109,BHB,Aẕal,அழல்,Siddha,XM0HB7,"Phenol disinfectant, not elsewhere classified",0.42120489428059144
109,BHB,Aẕal,அழல்,Siddha,XM8H37,"Dye, not elsewhere classified",0.42120489428059144
110,BHB1.1,Akkuḷ Koppuḷam,அக்குள் கொப்புளம்,Siddha,XA2SK7,Multiple small joints only,0.3352742865376398
110,BHB1.1,Akkuḷ Koppuḷam,அக்குள் கொப்புளம்,Siddha,XA86E8,Apex of axilla,0.32878438654536923
110,BHB1.1,Akkuḷ Koppuḷam,அக்குள் கொப்புளம்,Siddha,XA17J1,Axilla,0.32878438654536923
111,BHB1.2,Ammai Koppuḷam,அம்மை கொப்புளம்,Siddha,XM4500,Chicken feather,0.36967094006195783
111,BHB1.2,Ammai Koppuḷam,அம்மை கொப்புளம்,Siddha,XM9Y41,Chicken,0.36967094006195783
111,BHB1.2,Ammai Koppuḷam,அம்மை கொப்புளம்,Siddha,EB90.12,Reticular erythematous mucinosis,0.3045584288096175
112,BI,Kuṭṭam,குட்டம்,Siddha,XH3U73,Angiocentric immunoproliferative lesion,0.6328178252422351
112,BI,Kuṭṭam,குட்டம்,Siddha,8B81.0,Brainstem lesion,0.6328178252422351
112,BI,Kuṭṭam,குட்டம்,Siddha,ME60.Z,Skin lesion of unspecified nature,0.5648700885685749
113,BIA,Vaḷi,வளி,Siddha,XH3U73,Angiocentric immunoproliferative lesion,0.6445661752535449
113,BIA,Vaḷi,வளி,Siddha,8B81.0,Brainstem lesion,0.6445661752535449
113,BIA,Vaḷi,வளி,Siddha,ME60,Skin lesion of uncertain or unspecified nature,0.5753569794978608
114,BIA1.1,Kapāla Karuṅkuṭṭam,கபால கருங்குட்டம்,Siddha,EG30,Skin disorders localised to the scalp,0.446013733121846
114,BIA1.1,Kapāla Karuṅkuṭṭam,கபால கருங்குட்டம்,Siddha,EG30.Z,"Skin disorders localised to the scalp, unspecified",0.446013733121846
114,BIA1.1,Kapāla Karuṅkuṭṭam,கபால கருங்குட்டம்,Siddha,NA00.00,Abrasion of scalp,0.42837143337022904
115,BIA1.2,Kapāla Viṭak Kuṭṭam,கபால விடக் குட்டம்,Siddha,XA5Y68,Scalp hair,0.37120682038378056
115,BIA1.2,Kapāla Viṭak Kuṭṭam,கபால விடக் குட்டம்,Siddha,XA6CW5,Scalp,0.34723853187397813
115,BIA1.2,Kapāla Viṭak Kuṭṭam,கபால விடக் குட்டம்,Siddha,EG30.0,Scalp folliculitis,0.34723853187397813
116,BIA1.3,Kaṭic Cevi Kuṭṭam,கடிச் செவி குட்டம்,Siddha,XJ69A,"Insect bite, nonvenomous",0.3734929663765546
116,BIA1.3,Kaṭic Cevi Kuṭṭam,கடிச் செவி குட்டம்,Siddha,EK50.0,Cutaneous insect bite reactions,0.3734929663765546
116,BIA1.3,Kaṭic Cevi Kuṭṭam,கடிச் செவி குட்டம்,Siddha,EK50.0Z,"Cutaneous insect bite reactions, unspecified",0.3734929663765546
117,BIA1.4,Kaṭuppuc Cevi Kuṭṭam,கடுப்புக் செவி குட்டம்,Siddha,KC30,Skin fragility of prematurity,0.3689250225937866
117,BIA1.4,Kaṭuppuc Cevi Kuṭṭam,கடுப்புக் செவி குட்டம்,Siddha,ED62.0,Haemosiderin pigmentation of skin,0.3689250225937866
117,BIA1.4,Kaṭuppuc Cevi Kuṭṭam,கடுப்புக் செவி குட்டம்,Siddha,EE40.3,Skin fragility,0.3689250225937866
118,BIA1.5,Karuñcevi Kuṭṭam,கருஞ்செவி குட்டம்,Siddha,NA09.11,"Traumatic amputation of ear, partial",0.497039694845869
118,BIA1.5,Karuñcevi Kuṭṭam,கருஞ்செவி குட்டம்,Siddha,NA09.1,Traumatic amputation of ear,0.497039694845869
118,BIA1.5,Karuñcevi Kuṭṭam,கருஞ்செவி குட்டம்,Siddha,LA21.3,Misshapen ear,0.497039694845869
119,BIA1.6,Kaṭuppu Peru Nōy (Karṇakuṭṭam),கடுப்பு பெரு நோய் (கர்ணக்குட்டம்),Siddha,XE1VT,Optical discolouration,0.30875575178357845
119,BIA1.6,Kaṭuppu Peru Nōy (Karṇakuṭṭam),கடுப்பு பெரு நோய் (கர்ணக்குட்டம்),Siddha,QD3Z,"Concern about body appearance, unspecified",0.25144162107198154
119,BIA1.6,Kaṭuppu Peru Nōy (Karṇakuṭṭam),கடுப்பு பெரு நோய் (கர்ணக்குட்டம்),Siddha,XA9E26,Skin of auricle,0.24212675483362733
120,BIA1.7,Puḷḷic Cevi Kuṭṭam,புள்ளிச் செவி குட்டம்,Siddha,LA21.3,Misshapen ear,0.3627730179209109
120,BIA1.7,Puḷḷic Cevi Kuṭṭam,புள்ளிச் செவி குட்டம்,Siddha,AA41.0,Cauliflower ear,0.3627730179209109
120,BIA1.7,Puḷḷic Cevi Kuṭṭam,புள்ளிச் செவி குட்டம்,Siddha,XA01U5,Ear,0.3627730179209109
121,BIA1.8,Caruma Cevik Kuṭṭam,சரும செவிக் குட்டம்,Siddha,ME65.1,Itching of skin,0.37433506585345666
121,BIA1.8,Caruma Cevik Kuṭṭam,சரும செவிக் குட்டம்,Siddha,NA09.1,Traumatic amputation of ear,0.37306205481266014
121,BIA1.8,Caruma Cevik Kuṭṭam,சரும செவிக் குட்டம்,Siddha,AA41.0,Cauliflower ear,0.37306205481266014
122,BIA1.9,Cevi Ceṅkuṭṭam,செவி செங்குட்டம்,Siddha,4A41.Z,"Idiopathic inflammatory myopathy, unspecified",0.5556488709396573
122,BIA1.9,Cevi Ceṅkuṭṭam,செவி செங்குட்டம்,Siddha,8C01,Inflammatory polyneuropathy,0.5556488709396573
122,BIA1.9,Cevi Ceṅkuṭṭam,செவி செங்குட்டம்,Siddha,8C01.2,Subacute inflammatory demyelinating polyneuropathy,0.5556488709396573
123,BIA1.10,Viṭa Cevik Kuṭṭam,விட செவிக் குட்டம்,Siddha,8D88.3,Autonomic disorder due to toxins,0.42117041339296607
123,BIA1.10,Viṭa Cevik Kuṭṭam,விட செவிக் குட்டம்,Siddha,XA9E26,Skin of auricle,0.35977645222589605
123,BIA1.10,Viṭa Cevik Kuṭṭam,விட செவிக் குட்டம்,Siddha,EB90.40,Dystrophic calcification of the skin of uncertain or unspecified aetiology,0.35977645222589605
124,BJ,Maccam,மச்சம்,Siddha,XH46G2,Invasive hydatidiform mole,0.6930804895747997
124,BJ,Maccam,மச்சம்,Siddha,XH5325,Partial hydatidiform mole,0.6930804895747997
124,BJ,Maccam,மச்சம்,Siddha,XH8CX2,"Hydatidiform mole, NOS",0.6930804895747997
125,BJA,Vaḷi,வளி,Siddha,XH46G2,Invasive hydatidiform mole,0.8249455714491707
125,BJA,Vaḷi,வளி,Siddha,JA04,Blighted ovum or nonhydatidiform mole,0.8249455714491707
125,BJA,Vaḷi,வளி,Siddha,XH8CX2,"Hydatidiform mole, NOS",0.8249455714491707
